Date,Open,High,Low,Close,Volume,RSI,SMA10,SMA20,SMA50,SMA200
2020-03-27,253.27,260.81,251.05,253.42,223871285,43.6175,242.94699999999997,265.301,302.7704,302.5634
2020-03-30,255.7,262.43,253.53,261.65,171274407,46.8087,245.127,262.929,301.385,302.42375
2020-03-31,260.56,263.33,256.22,257.75,193290928,45.4946,245.622,260.8045,299.901,302.26619999999997
2020-04-01,247.98,257.66,243.9,246.15,188373330,41.7412,246.23700000000002,257.469,298.198,302.0501
2020-04-02,245.19,252.68,244.59,251.83,176669824,44.1701,247.369,254.9375,296.6078,301.84725000000003
2020-04-03,250.76,253.32,245.22,248.19,134538553,42.9347,249.308,252.474,294.9372,301.62289999999996
2020-04-06,257.84,267.0,248.17,264.86,186692564,49.8521,253.49899999999997,252.00550000000004,293.659,301.4679
2020-04-07,274.21,275.03,264.89,265.13,199187791,49.9579,255.69699999999997,250.84100000000004,292.4916,301.32355
2020-04-08,267.96,276.0,265.25,274.03,152670223,53.4448,258.421,250.8245,291.43440000000004,301.2255
2020-04-09,277.58,281.2,275.47,278.2,189948139,55.0261,260.121,252.329,290.466,301.16270000000003
2020-04-13,277.14,277.51,271.41,275.66,114353986,53.8268,262.34499999999997,252.64600000000002,289.42560000000003,301.08865000000003
2020-04-14,280.98,284.9,275.51,283.79,133510280,57.0532,264.559,254.843,288.6668,301.05010000000004
2020-04-15,277.57,283.94,275.46,277.76,121155983,54.0372,266.56,256.091,287.7396,300.9739
2020-04-16,279.15,280.03,275.76,279.1,126144324,54.6114,269.85499999999996,258.046,286.7404,300.8911
2020-04-17,285.38,287.3,282.4,286.64,146455688,57.8057,273.33599999999996,260.35249999999996,285.816,300.84215
2020-04-20,282.61,286.79,281.35,281.59,99323028,55.0132,276.676,262.992,284.7682,300.7561
2020-04-21,276.73,278.04,272.02,273.04,125772551,50.5598,277.494,265.49649999999997,283.585,300.629
2020-04-22,278.35,281.0,276.91,279.1,92831657,53.4369,278.89099999999996,267.294,282.4734,300.54040000000003
2020-04-23,280.49,283.94,278.75,279.08,103685412,53.4259,279.396,268.9085,281.3498,300.44985
2020-04-24,280.73,283.7,278.5,282.97,85042563,55.3594,279.873,269.997,280.2608,300.37165
2020-04-27,285.12,288.27,284.62,287.05,77516422,57.359,281.01200000000006,271.6785,279.2606,300.31034999999997
2020-04-28,291.02,291.4,285.4,285.73,104797847,56.4776,281.206,272.88250000000005,278.2232,300.23575
2020-04-29,291.53,294.88,290.41,293.21,118066585,60.209,282.75100000000003,274.65549999999996,277.3528,300.19805
2020-04-30,291.71,293.32,288.59,290.48,121537052,58.2462,283.889,276.87199999999996,276.3956,300.15155000000004
2020-05-01,285.31,290.66,281.52,282.79,125045778,53.0045,283.504,278.41999999999996,275.3124,300.0768
2020-05-04,280.74,283.9,279.13,283.57,80462952,53.4619,283.702,280.189,274.3142,300.00050000000005
2020-05-05,286.64,289.25,283.71,286.19,79199214,55.045,285.017,281.2555,273.5896,299.94559999999996
2020-05-06,288.04,288.46,283.78,284.25,72980387,53.5913,285.532,282.2115,273.02160000000003,299.87735
2020-05-07,287.75,289.78,287.13,287.68,74788296,55.8131,286.392,282.894,272.5452,299.81559999999996
2020-05-08,291.09,292.95,289.86,292.44,76446082,58.7636,287.33900000000006,283.606,272.4438,299.7706
2020-05-11,290.34,294.0,289.88,292.5,78982891,58.8009,287.884,284.448,272.3686,299.73310000000004
2020-05-12,293.79,294.24,286.52,286.67,94484342,53.7112,287.97799999999995,284.592,271.9202,299.6564
2020-05-13,286.06,287.19,278.96,281.6,144035915,49.6835,286.817,284.784,271.54740000000004,299.5571
2020-05-14,278.95,285.11,272.99,284.97,121473094,52.2468,286.26599999999996,285.0775,270.9896,299.47835
2020-05-15,282.37,286.33,281.34,286.28,111015834,53.2439,286.615,285.0595,270.666,299.4226
2020-05-18,293.05,296.75,292.7,295.0,119719465,59.3314,287.75800000000004,285.73,270.6168,299.4234
2020-05-19,294.35,296.21,291.95,291.97,94317356,56.575,288.336,286.67650000000003,270.9716,299.42015
2020-05-20,295.82,297.87,295.57,296.93,85279592,59.8622,289.604,287.568,271.1418,299.4857
2020-05-21,296.79,297.67,293.69,294.88,77863922,57.911,290.32399999999996,288.358,271.5522,299.5211
2020-05-22,294.57,295.63,293.22,295.44,63697627,58.3108,290.624,288.9815,272.4988,299.55845
2020-05-26,301.93,302.19,295.46,299.08,88604807,60.9097,291.282,289.58299999999997,273.094,299.58575
2020-05-27,302.12,303.57,296.87,303.53,104086252,63.8747,292.968,290.473,274.36760000000004,299.64529999999996
2020-05-28,304.65,306.84,302.24,302.97,90232213,63.2248,295.10499999999996,290.961,275.371,299.7198
2020-05-29,302.46,304.96,299.47,304.32,119067393,64.1712,297.04,291.653,276.6574,299.77865
2020-06-01,303.62,306.21,303.06,305.55,55696013,65.0536,298.967,292.79100000000005,277.9582,299.8869
2020-06-02,306.55,308.13,305.1,308.08,73635043,66.8616,300.275,294.0165,279.54380000000003,300.00405
2020-06-03,310.24,313.22,309.94,312.18,91750087,69.6059,302.296,295.31600000000003,281.3284,300.1207
2020-06-04,311.11,313.0,309.08,311.36,75471787,68.3861,303.739,296.67150000000004,282.69259999999997,300.21585
2020-06-05,317.23,321.27,317.16,319.34,150302461,73.2913,306.185,298.2545,284.1436,300.36210000000005
2020-06-08,320.22,323.41,319.63,323.2,73310274,75.2886,308.961,299.7925,285.3836,300.51585
2020-06-09,320.3,323.28,319.36,320.79,77174695,71.6842,311.132,301.207,286.731,300.658
2020-06-10,321.42,322.39,318.22,319.0,93944722,69.0405,312.679,302.8235,287.878,300.82875
2020-06-11,311.46,312.15,300.01,300.61,208285190,49.0326,312.44300000000004,303.774,288.7352,300.8918
2020-06-12,308.24,309.08,298.6,304.21,194450402,51.9671,312.43199999999996,304.736,289.8964,300.9785
2020-06-15,298.02,308.28,296.74,307.05,134968796,54.2071,312.582,305.7745,291.0008,301.0693
2020-06-16,315.48,315.64,307.67,312.96,137048347,58.5401,313.07,306.6725,292.2962,301.1712
2020-06-17,314.07,314.39,310.86,311.66,82814592,57.2568,313.018,307.657,293.23220000000003,301.26725
2020-06-18,310.01,312.3,309.51,311.78,80355844,57.3497,313.06,308.39950000000005,294.1652,301.37245
2020-06-19,314.17,314.38,306.53,308.64,135211345,55.4309,311.99,309.0875,294.8574,301.44545
2020-06-22,307.99,311.05,306.75,310.62,74007212,57.1615,310.73199999999997,309.8465,295.5058,301.50945
2020-06-23,313.49,314.5,311.61,312.05,68066900,58.4174,309.858,310.495,296.23359999999997,301.57945
2020-06-24,309.84,310.51,302.1,304.09,132067392,49.6857,308.367,310.523,296.6396,301.6089
2020-06-25,303.47,307.64,301.28,307.35,88966079,52.7975,309.041,310.742,297.2314,301.655
2020-06-26,306.16,306.39,299.42,300.05,127811745,45.945,308.625,310.5285,297.6504,301.654
2020-06-29,301.41,304.61,298.93,304.46,79773260,50.1539,308.366,310.474,298.0068,301.66985
2020-06-30,303.99,310.2,303.82,308.36,112828251,53.595,307.906,310.488,298.54220000000004,301.70619999999997
2020-07-01,309.57,311.89,309.07,310.52,71910372,55.4303,307.79200000000003,310.405,299.29179999999997,301.758
2020-07-02,314.24,315.7,311.51,312.23,69214995,56.884,307.837,310.4485,299.9544,301.81455
2020-07-06,316.37,317.68,315.56,317.05,61149258,60.7684,308.678,310.334,300.7138,301.8943
2020-07-07,315.38,317.52,313.37,313.78,82583406,57.0155,308.994,309.863,301.33,301.95779999999996
2020-07-08,314.61,316.3,312.7,316.18,54202602,59.0161,309.40700000000004,309.6325,301.9126,302.0473
2020-07-09,316.84,317.1,310.68,314.38,83079092,56.878,310.436,309.4015,302.48560000000003,302.12815
2020-07-10,314.31,317.88,312.76,317.59,57454436,59.6832,311.46,310.2505,302.9732,302.23675000000003
2020-07-13,320.13,322.71,314.13,314.84,102549097,56.304,312.939,310.78200000000004,303.4604,302.32285
2020-07-14,313.3,319.76,312.0,318.92,92791839,59.9289,314.38500000000005,311.3755,304.183,302.43245
2020-07-15,322.41,323.04,319.27,321.85,86921534,62.3448,315.73400000000004,311.82,304.9486,302.5647
2020-07-16,319.79,321.28,319.09,320.79,54433414,60.914,316.761,312.27650000000006,305.6406,302.6848
2020-07-17,321.88,322.57,319.74,321.72,64421802,61.7436,317.71,312.77349999999996,306.39,302.82719999999995
2020-07-20,321.43,325.13,320.62,324.32,56150230,64.0413,318.437,313.5575,307.12280000000004,303.00849999999997
2020-07-21,326.45,326.93,323.94,325.01,57245315,64.6482,319.56000000000006,314.277,307.7742,303.18145
2020-07-22,324.62,327.2,324.5,326.86,57792915,66.2908,320.628,315.01750000000004,308.46139999999997,303.344
2020-07-23,326.47,327.23,321.48,322.96,75737989,59.9653,321.486,315.961,309.1872,303.4934
2020-07-24,320.95,321.99,319.246,320.88,73766597,56.8496,321.815,316.6375,309.9728,303.65515
2020-07-27,321.63,323.41,320.775,323.22,48292970,59.405,322.65299999999996,317.796,310.73780000000005,303.81489999999997
2020-07-28,322.43,323.64,320.85,321.17,57494979,56.2615,322.878,318.6315,311.43559999999997,303.95455000000004
2020-07-29,322.12,325.73,322.075,325.12,48454159,60.589,323.20500000000004,319.4695,312.038,304.09875
2020-07-30,321.9,324.41,319.64,323.96,61861714,58.7506,323.522,320.1415,312.67780000000005,304.23879999999997
2020-07-31,325.9,326.63,321.33,326.52,85210755,61.5251,324.002,320.856,313.26959999999997,304.377
2020-08-03,328.32,329.62,327.73,328.79,53077948,63.8472,324.44899999999996,321.443,313.9478,304.52895
2020-08-04,327.86,330.06,327.86,330.06,41917893,65.1157,324.954,322.25699999999995,314.6402,304.68285
2020-08-05,331.47,332.39,331.18,332.11,42866354,67.1211,325.479,323.05350000000004,315.30080000000004,304.85355
2020-08-06,331.4799,334.46,331.13,334.33,43679447,69.1869,326.616,324.05100000000004,315.9168,305.02525
2020-08-07,333.28,334.88,332.3,334.57,57308270,69.4106,327.985,324.9,316.5488,305.20305
2020-08-10,335.06,335.77,332.955,335.57,44282089,70.376,329.22,325.93649999999997,317.1738,305.3815
2020-08-11,336.85,337.54,332.01,332.8,69601087,64.321,330.383,326.6305,317.7188,305.54364999999996
2020-08-12,335.44,338.28,332.8377,337.44,53826128,69.1146,331.615,327.41,318.306,305.72285
2020-08-13,336.61,338.2514,335.83,336.83,41816146,67.8245,332.902,328.212,318.799,305.89050000000003
2020-08-14,336.41,337.42,335.62,336.84,47260390,67.8351,333.934,328.968,319.3086,306.05865
2020-08-17,337.94,338.34,336.8517,337.91,34496002,69.0114,334.846,329.6475,319.68,306.2275
2020-08-18,338.34,339.1,336.61,338.64,38733908,69.8224,335.704,330.329,319.9888,306.40405000000004
2020-08-19,339.05,339.61,336.62,337.23,68054244,66.218,336.216,330.84749999999997,320.3176,306.55949999999996
2020-08-20,335.36,338.8,335.22,338.28,42207826,67.5609,336.611,331.6135,320.7032,306.71405
2020-08-21,337.92,339.72,337.55,339.48,55106628,69.074,337.102,332.5435,321.48060000000004,306.8763
2020-08-24,342.12,343.0,339.4504,342.92,48588662,72.9668,337.837,333.5285,322.2548,307.05539999999996
2020-08-25,343.53,344.21,342.27,344.12,38463381,74.1875,338.969,334.67600000000004,322.9962,307.23510000000005
2020-08-26,344.76,347.86,344.17,347.57,50790237,77.3534,339.982,335.7985,323.6884,307.42825
2020-08-27,348.51,349.9,346.53,348.33,58034142,77.9937,341.132,337.017,324.42179999999996,307.62815
2020-08-28,349.44,350.72,348.15,350.58,48588940,79.8135,342.506,338.21999999999997,325.1978,307.83605
2020-08-31,350.35,351.3,349.06,349.31,66099183,75.9936,343.646,339.246,326.01120000000003,308.0371
2020-09-01,350.21,352.71,349.24,352.6,54999325,78.8214,345.04200000000003,340.373,326.8508,308.25235
2020-09-02,354.67,358.75,353.43,357.7,69540035,82.3017,347.089,341.65250000000003,327.76380000000006,308.4819
2020-09-03,355.87,356.38,342.59,345.39,148011129,57.6683,347.8,342.2055,328.5898,308.64875
2020-09-04,346.13,347.83,334.87,342.57,139156281,53.7029,348.10900000000004,342.6055,329.2942,308.80195000000003
2020-09-08,336.71,342.64,332.88,333.21,114465322,43.1075,347.13800000000003,342.4875,329.9574,308.91415
2020-09-09,337.55,342.46,336.61,339.79,91462290,50.501,346.70500000000004,342.837,330.664,309.06175
2020-09-10,341.82,342.53,332.85,333.89,90569548,44.8703,345.337,342.6595,331.1746,309.17640000000006
2020-09-11,335.82,336.97,331.0,334.06,84680194,45.0604,343.90999999999997,342.521,331.6454,309.27985
2020-09-14,337.49,340.38,334.2208,338.46,65605686,49.8773,342.698,342.602,332.17,309.40175
2020-09-15,341.12,342.02,338.4683,340.17,52920862,51.6514,341.784,342.71500000000003,332.63239999999996,309.5252
2020-09-16,341.51,343.06,338.52,338.82,82211256,50.1424,340.40599999999995,342.72400000000005,333.1332,309.64775
2020-09-17,333.56,337.6996,332.991,335.84,91523339,46.8862,338.21999999999997,342.6545,333.52639999999997,309.76875
2020-09-18,335.37,335.49,327.97,330.65,105877942,43.0002,336.746,342.273,333.8518,309.87425
2020-09-21,325.7,327.13,321.73,326.97,99450829,39.608,335.186,341.6475,334.0394,309.9518
2020-09-22,328.57,330.9,325.86,330.3,63612107,43.9193,334.895,341.0165,334.34860000000003,310.0432
2020-09-23,330.9,331.2,322.1,322.64,93112240,37.3195,333.17999999999995,339.9425,334.423,310.08205
2020-09-24,321.22,326.797,319.8,323.5,76681332,38.438,332.14099999999996,338.739,334.45599999999996,310.13015
2020-09-25,322.58,329.58,321.64,328.73,71069426,44.8798,331.608,337.759,334.61479999999995,310.20615000000004
2020-09-28,333.22,334.96,332.15,334.19,64584614,50.6818,331.181,336.9395,334.8642,310.305
2020-09-29,333.97,334.77,331.6209,332.37,51531594,48.8365,330.40099999999995,336.0925,335.02520000000004,310.3812
2020-09-30,333.09,338.29,332.88,334.89,104081136,51.4712,330.008,335.207,335.2228,310.46905
2020-10-01,337.69,338.74,335.01,337.04,88698745,53.6636,330.12800000000004,334.174,335.4264,310.55674999999997
2020-10-02,331.7,337.0126,331.19,333.84,89431112,50.04,330.447,333.5965,335.644,310.62809999999996
2020-10-05,336.06,339.96,336.01,339.76,45713108,55.9641,331.726,333.456,336.0216,310.72895
2020-10-06,339.91,342.17,334.38,334.93,90128883,50.6836,332.18899999999996,333.54200000000003,336.2558,310.7991
2020-10-07,338.12,341.63,338.09,340.76,56999597,56.0715,334.00100000000003,333.59049999999996,336.64759999999995,310.89925
2020-10-08,342.85,343.85,341.86,343.78,45242476,58.595,336.029,334.085,337.0208,311.01205000000004
2020-10-09,345.56,347.35,344.89,346.85,59528606,61.0448,337.841,334.7245,337.47860000000003,311.14015
2020-10-12,349.59,354.02,349.06,352.43,80388533,65.0881,339.665,335.423,337.9968,311.2876
2020-10-13,352.28,352.4651,349.09,350.13,73255513,62.2213,341.44100000000003,335.92099999999994,338.4236,311.42395
2020-10-14,350.75,351.93,347.14,347.93,57958749,59.5209,342.745,336.37649999999996,338.781,311.5582
2020-10-15,343.71,348.02,343.13,347.5,60357659,58.9821,343.791,336.9595,339.08880000000005,311.6864
2020-10-16,348.96,350.75,347.1,347.29,89501868,58.7026,345.136,337.7915,339.34799999999996,311.7985
2020-10-19,348.65,349.33,341.04,342.01,68425614,52.0271,345.361,338.5435,339.4968,311.8965
2020-10-20,343.46,346.88,342.64,343.38,60051880,53.5046,346.206,339.1975,339.653,311.99519999999995
2020-10-21,343.33,348.6847,342.4,342.73,63574979,52.6757,346.40299999999996,340.202,339.8516,312.0952
2020-10-22,342.96,345.24,340.65,344.61,55399292,54.8541,346.486,341.25750000000005,339.995,312.19599999999997
2020-10-23,345.93,345.99,343.13,345.78,49143931,56.2053,346.379,342.11,340.17400000000004,312.29165
2020-10-26,342.13,342.98,335.62,339.39,91473002,47.7924,345.075,342.37,340.225,312.36005
2020-10-27,339.76,340.12,337.99,338.22,65994108,46.4223,343.88399999999996,342.6625,340.2312,312.4114
2020-10-28,332.1,338.2483,326.13,326.66,127094307,35.5715,341.757,342.25100000000003,339.99160000000006,312.40745000000004
2020-10-29,326.91,333.395,325.09,329.98,90597689,39.9152,340.005,341.898,339.8466,312.4164
2020-10-30,328.28,329.69,322.6,326.54,120448685,37.1225,337.93,341.533,339.6118,312.3945
2020-11-02,330.2,332.36,327.24,330.2,86068299,41.7891,336.74899999999997,341.05499999999995,339.42619999999994,312.38575
2020-11-03,333.69,338.25,330.2935,336.03,93294192,48.3632,336.014,341.11,339.2884,312.4094
2020-11-04,340.86,347.94,339.59,343.54,126959700,55.3575,336.095,341.249,339.2768,312.4704
2020-11-05,349.24,352.19,348.86,350.24,82039749,60.4981,336.658,341.572,339.3302,312.56300000000005
2020-11-06,349.93,351.51,347.65,350.16,74972973,60.4086,337.096,341.7375,339.3668,312.66995
2020-11-09,363.97,364.38,354.06,354.56,172304203,63.5966,338.613,341.844,339.4464,312.82525000000004
2020-11-10,353.49,355.18,350.51,354.04,85552022,62.9515,340.19500000000005,342.03950000000003,339.54100000000005,312.961
2020-11-11,356.4,357.56,355.06,356.67,58649048,64.8913,343.196,342.47650000000004,339.62239999999997,313.11125
2020-11-12,355.58,356.7182,351.26,353.21,68118563,60.4099,345.519,342.762,339.53259999999995,313.2389
2020-11-13,355.27,358.9,354.71,358.1,62959429,64.1755,348.675,343.3025,339.7868,313.42075
2020-11-16,360.98,362.78,359.59,362.57,74541138,67.2426,351.91200000000003,344.3305,340.1868,313.613
2020-11-17,359.97,361.92,358.34,360.62,66111009,64.6425,354.371,345.1925,340.735,313.7708
2020-11-18,360.91,361.5,356.24,356.28,70591299,59.1597,355.645,345.87,341.06479999999993,313.8879
2020-11-19,355.6,358.18,354.15,357.78,59940947,60.4096,356.399,346.5285,341.5426,314.0069
2020-11-20,357.5,357.72,355.25,355.33,70411890,57.3238,356.916,347.006,341.96799999999996,314.12255
2020-11-23,357.28,358.82,354.865,357.46,63230608,59.2716,357.206,347.9095,342.34799999999996,314.23645
2020-11-24,360.21,363.81,359.29,363.22,60985003,64.0502,358.12399999999997,349.15950000000004,342.809,314.37625
2020-11-25,363.13,363.16,361.48,362.66,45330890,63.2729,358.723,350.95950000000005,343.2858,314.50245
2020-11-27,363.84,364.18,362.58,363.67,28514072,64.1187,359.769,352.644,343.84240000000005,314.6355
2020-11-30,362.83,363.12,359.17,362.06,83872709,61.6804,360.165,354.41999999999996,344.4706,314.75780000000003
2020-12-01,365.57,367.68,364.93,366.02,72509670,65.187,360.51,356.211,345.25159999999994,314.90425
2020-12-02,364.82,366.96,364.2,366.79,45927000,65.8416,361.127,357.749,345.9814,315.04650000000004
2020-12-03,366.68,368.19,365.5,366.69,62881998,65.6689,362.168,358.90649999999994,346.8624,315.1952
2020-12-04,367.32,369.85,367.22,369.85,50749859,68.4821,363.375,359.887,347.7894,315.37705
2020-12-07,369.02,369.62,367.72,369.09,48944269,67.0588,364.75100000000003,360.8335,348.5966,315.61039999999997
2020-12-08,367.72,370.78,367.67,370.17,42458859,68.0742,366.02200000000005,361.614,349.31620000000004,315.898
2020-12-09,370.88,371.05,365.95,366.85,74098312,61.7708,366.38500000000005,362.2545,350.0058,316.17475
2020-12-10,365.37,367.86,364.43,366.73,57735353,61.549,366.79200000000003,362.7575,350.6426,316.52085
2020-12-11,364.9,366.7402,363.26,366.3,57698614,60.7076,367.05499999999995,363.41200000000003,351.2278,316.87104999999997
2020-12-14,368.64,369.8,364.47,364.66,69216174,57.4804,367.315,363.74,351.8442,317.1489
2020-12-15,367.4,369.59,365.92,369.59,64071099,63.7235,367.67199999999997,364.091,352.4408,317.49565
2020-12-16,369.82,371.16,368.8676,370.17,58420517,64.386,368.01,364.5685,353.1456,317.7822
2020-12-17,371.94,372.46,371.05,372.24,64119472,66.7219,368.565,365.3665,353.77520000000004,318.1311
2020-12-18,370.97,371.15,367.02,369.18,136542328,63.5143,368.498,365.9365,354.2832,318.4897
2020-12-21,364.97,378.46,362.03,367.86,96386745,60.6995,368.375,366.563,354.70340000000004,318.95785
2020-12-22,368.21,368.3317,366.03,367.24,48388462,59.3686,368.082,367.052,354.9996,319.35195
2020-12-23,368.28,369.62,367.2172,367.57,46201402,59.8729,368.154,367.2695,355.34839999999997,319.818
2020-12-24,368.08,369.03,367.45,369.0,26457853,62.0699,368.381,367.5865,355.7698,320.42245
2020-12-28,371.74,372.59,371.07,372.17,37932709,66.4545,368.968,368.0115,356.2632,320.9367
2020-12-29,373.81,374.0,370.83,371.46,53680451,64.6519,369.648,368.4815,356.74660000000006,321.59475
2020-12-30,372.34,373.1,371.57,371.99,49455259,65.4063,369.88800000000003,368.78000000000003,357.3462,322.1907
2020-12-31,371.78,374.66,371.232,373.88,78520702,68.0267,370.259,369.1345,357.95619999999997,322.86010000000005
2021-01-04,375.31,375.45,364.82,368.79,110210810,55.7735,369.914,369.2395,358.4774,323.5015
2021-01-05,368.1,372.5,368.05,371.33,66426229,59.6767,370.129,369.31350000000003,359.0118,324.21414999999996
2021-01-06,369.71,376.98,369.12,373.55,107997675,62.7695,370.698,369.53650000000005,359.5672,324.96715
2021-01-07,376.1,379.9,375.91,379.1,68766812,69.1417,371.884,369.983,360.3614,325.64689999999996
2021-01-08,380.59,381.49,377.1,381.26,71677208,71.2072,373.25300000000004,370.70349999999996,361.2222,326.31925
2021-01-11,377.85,380.58,377.7189,378.69,51176719,65.5825,374.22200000000004,371.3015,362.26279999999997,326.9067
2021-01-12,378.89,379.86,376.36,378.77,51440114,65.6734,374.88199999999995,371.925,363.2386,327.53345
2021-01-13,378.69,380.86,377.85,379.79,45303619,66.8746,375.71500000000003,372.6815,364.3036,328.12415
2021-01-14,380.59,381.13,378.1,378.46,49989113,63.7423,376.36199999999997,373.125,365.26880000000006,328.7277
2021-01-15,376.72,377.58,373.7,375.7,107159962,57.7024,376.544,373.4015,366.0622,329.37545
2021-01-19,378.34,379.23,376.75,378.65,51233300,61.8621,377.53000000000003,373.722,366.76439999999997,330.00955
2021-01-20,381.11,384.79,380.69,383.89,61836062,67.9006,378.786,374.4575,367.43739999999997,330.68805
2021-01-21,384.49,384.95,383.25,384.24,47955809,68.2621,379.85499999999996,375.2765,368.119,331.28495
2021-01-22,382.25,384.1256,381.835,382.88,52136931,65.1901,380.233,376.0585,368.6854,331.87370000000004
2021-01-25,383.67,384.77,378.46,384.39,70401971,66.9676,380.54599999999994,376.8995,369.2924,332.42550000000006
2021-01-26,385.41,385.85,383.54,383.79,42665281,65.5356,381.0559999999999,377.639,369.83480000000003,332.9534499999999
2021-01-27,380.22,380.32,372.01,374.41,123351078,48.1879,380.62,377.751,370.25880000000006,333.4472
2021-01-28,376.36,381.93,375.89,377.63,94198104,52.8062,380.404,378.05949999999996,370.64939999999996,333.9164
2021-01-29,375.63,376.67,368.27,370.07,126765121,43.0939,379.56499999999994,377.96349999999995,370.79940000000005,334.37795
2021-02-01,373.72,377.34,370.376,376.23,75817597,51.0018,379.618,378.081,371.1116,334.8636
2021-02-02,379.65,383.22,376.3181,381.55,62923781,56.6098,379.908,378.719,371.617,335.33815000000004
2021-02-03,382.435,383.7,380.48,381.85,52427090,56.9093,379.704,379.245,372.09839999999997,335.83945
2021-02-04,382.96,386.24,381.9655,386.19,47142555,61.0934,379.899,379.877,372.71560000000005,336.40520000000004
2021-02-05,388.2,388.47,386.1444,387.71,48669773,62.4679,380.382,380.3075,373.32060000000007,336.94825000000003
2021-02-08,389.27,390.56,388.35,390.51,38365185,64.926,380.994,380.77,373.8664,337.5054
2021-02-09,389.61,390.89,389.17,390.25,34142633,64.5036,381.64,381.348,374.4182,338.0418
2021-02-10,392.12,392.28,387.5,390.08,58362935,64.2094,383.207,381.9135,374.9464,338.55695
2021-02-11,391.24,391.69,388.1,390.71,42913288,64.8492,384.515,382.4595,375.5194,339.08185
2021-02-12,389.85,392.9,389.77,392.64,50593270,66.8069,386.77200000000005,383.1685,376.0518,339.57899999999995
2021-02-16,393.96,394.17,391.53,392.3,50972366,66.1084,388.379,383.99850000000004,376.56199999999995,340.0881
2021-02-17,390.42,392.66,389.33,392.39,51746878,66.2091,389.463,384.6855,377.0760000000001,340.6361
2021-02-18,389.59,391.515,387.74,390.72,59712773,62.4978,390.35,385.027,377.49339999999995,341.17184999999995
2021-02-19,392.07,392.38,389.55,390.03,83240971,60.9769,390.73400000000004,385.3165,377.9122,341.69104999999996
2021-02-22,387.06,389.62,386.74,387.03,66517089,54.7398,390.666,385.524,378.24940000000004,342.20494999999994
2021-02-23,384.66,388.945,380.2,387.5,107284127,55.5076,390.365,385.6795,378.6624,342.70405
2021-02-24,386.33,392.23,385.27,391.77,72433946,61.8413,390.517,386.07849999999996,379.1632,343.2007
2021-02-25,390.41,391.88,380.7789,382.33,144712701,46.1873,389.742,386.4745,379.4838,343.64985
2021-02-26,384.35,385.58,378.23,380.36,149530614,43.7012,388.707,386.611,379.7978,344.11830000000003
2021-03-01,385.59,390.92,380.572,389.58,105348798,55.7155,388.40099999999995,387.5865,380.1976,344.6582
2021-03-02,389.82,390.07,386.0,386.54,79595332,51.791,387.825,388.102,380.525,345.16605
2021-03-03,385.79,386.83,381.31,381.42,119940211,45.9239,386.72799999999995,388.0955,380.7086,345.64174999999994
2021-03-04,381.22,384.0,371.88,376.7,183433020,41.2812,385.32599999999996,387.838,380.85900000000004,346.05024999999995
2021-03-05,380.46,384.76,372.64,383.63,152039624,49.3738,384.686,387.71,381.17439999999993,346.50854999999996
2021-03-08,384.66,387.68,381.42,381.72,123149245,47.4334,384.15500000000003,387.41049999999996,381.464,346.9325
2021-03-09,385.85,389.91,381.7299,387.17,113633556,53.0975,384.122,387.2435,381.85600000000005,347.39394999999996
2021-03-10,389.69,391.4,388.1702,389.58,109899410,55.3867,383.903,387.21,382.2676,347.86465
2021-03-11,392.23,395.65,391.74,393.53,86245040,58.9253,385.023,387.38250000000005,382.6948,348.3369
2021-03-12,392.07,394.21,391.2,394.06,64653565,59.3908,386.393,387.55,383.1468,348.78954999999996
2021-03-15,394.33,396.685,392.03,396.41,73592302,61.4753,387.076,387.7385,383.63519999999994,349.25675
2021-03-16,397.07,397.83,395.08,395.91,73722506,60.7606,388.01300000000003,387.919,384.0758,349.7147
2021-03-17,394.53,398.12,393.3,397.26,97959265,62.0436,389.59700000000004,388.1625,384.64520000000005,350.17325
2021-03-18,394.475,396.72,390.75,391.48,115349101,53.9155,391.075,388.20050000000003,385.0482,350.59024999999997
2021-03-19,389.88,391.569,387.15,389.48,113624490,52.9816,391.66,388.173,385.3668,350.97675000000004
2021-03-22,390.03,394.07,389.97,392.59,73778646,56.4885,392.74699999999996,388.45099999999996,385.63660000000004,351.3829
2021-03-23,391.91,393.46,388.66,389.5,90686552,52.3135,392.98,388.551,385.8014,351.7337
2021-03-24,391.0,392.75,387.47,387.52,97588644,49.7749,392.774,388.3385,385.978,352.0553
2021-03-25,385.98,390.55,383.9,389.7,116128622,52.5075,392.39099999999996,388.707,386.1966,352.39985
2021-03-26,390.93,396.41,390.29,395.98,114409114,59.3662,392.58299999999997,389.48799999999994,386.5204,352.78475
2021-03-29,394.4,396.75,392.81,395.78,108107626,59.0736,392.52,389.798,386.8668,353.26059999999995
2021-03-30,394.42,395.45,393.02,394.73,76262249,57.4721,392.402,390.2075,387.24739999999997,353.7132
2021-03-31,395.34,398.0,395.31,396.33,112734214,59.2835,392.309,390.953,387.601,354.1596
2021-04-01,398.4,400.67,398.18,400.61,99682876,63.7335,393.222,392.1485,387.9354,354.59784999999994
2021-04-05,403.46,406.94,403.38,406.36,91684764,68.6851,394.90999999999997,393.28499999999997,388.3778,355.07134999999994
2021-04-06,405.76,407.24,405.4,406.12,62020953,68.2662,396.26300000000003,394.505,388.84259999999995,355.54305
